"row_ID","Life History stage","Taxon","Habitat","Phylum","Class","Family","Genus","Species","Name","ta_high","ta_low","acclim_window","Proximity of high acclimation temperature to CTMax/ °C","Source","tc_high","ARR","Acclimation duration/ days","collection_latitude","Longitude of collection/ °","Metric","heating_rate","Absolute latitude/°","Latitudinal bin","Mid Bin Latitude/ °","Hemisphere","Absolute northern distribution limit/ °","Absolute southern distribution limit/ °","Minimum hemisphere limit/ °","Maximum hemisphere limit/ °","Latitudinal range size/°","mid latitude/ °","Mean environmental temperature/ °C","Maximum environmental temperature/ °C","CTMax now/ °C","Thermal safety margin/ °C","Time until loss of thermal safety without acclimation, RCP4.5/ years","Time until loss of thermal safety without acclimation, RCP8.5/ years","Time gained until loss of thermal safety with acclimation, RCP4.5/ years","Time gained until loss of thermal safety with acclimation, RCP8.5/ years","% increase in thermal safety (years) gained due to acclimation capacity","Error checked","Reference","doi","Jstor stable ref","ref","url","tc_low","ht_low","ht_high","tau_a_low","tau_a_high","tau_c_low","tau_c_high","lambda","delta_tau_low","delta_tau_high","delta_tr_low","delta_tr_high","delta_tau_high_hat","delta_tau_low_hat"
40,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Hylidae","Hyla","regilla","Hyla regilla",20,10,10,15.3,"wild",35.3,0.03,8,46,-113,"crit",60,46,"mid",37.5,"N",46.9,23.3,23.3,46.9,23.6,35.1,25.89999962,30.70000076,35.47699999,4.776999226,205.6877534,125.7088907,6.170632603,3.77126672,3,2017-02-10,"Claussen 1973","doi: 10.1016/0300-9629(73)90377-0",NA,NA,NA,35,25,15.3,0.0366099212886692,0.0732198425773385,0.128134724510342,0.129233022149002,0.219659527732015,0.0915248032216731,0.0560131795716639,5.44645429959756,4.81912123806176,0.0595129814626967,0.0875153514739034
41,"juvenile","fish","freshwater","Chordata","Actinopterygii","Ictaluridae","Ictalurus","punctatus","Ictalurus punctatus",32,24,8,9,"lab",41,0.35,12,33,-80,"crit",60,33,"mid",37.5,"N",51,21,21,51,30,36,32.4,32.4,41.14,8.74,309.676752,183.8180039,108.3868632,64.33630138,26,2017-02-10,"Cheetham et al 1976",NA,NA,"Copeia (3): 609-612",NA,38.2,14.2,9,0.0878638110928062,0.117151748123742,0.139849899322716,0.150100677283544,0.219659527732015,0.0519860882299103,0.0329489291598023,6.28647565073966,6.58638374634332,0.0319559613496009,0.0532681286843999
42,"juvenile","fish","freshwater","Chordata","Actinopterygii","Ictaluridae","Ictalurus","punctatus","Ictalurus punctatus",32,23,9,10.5,"lab",42.5,0.55,30,29,-110,"crit",60,29,"mid",37.5,"N",51,21,21,51,30,36,37.4,37.4,45.47,8.07,276.1342244,163.7044071,151.8738234,90.0374239,35,2017-02-10,"Diaz & Buckle 1999","doi: 10.1016/S0306-4565(99)00005-4",NA,NA,NA,37.55,14.55,10.5,0.0842028189639392,0.117151748123742,0.137470254438953,0.155592165476844,0.219659527732015,0.0532674354750137,0.0384404173531027,5.9436715915666,8.40457632509698,0.0307860399981308,0.0631975073500958
43,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Bufonidae","Incilius","alavarius","Incilius alvarius",30,23,7,9.9,"wild",39.9,0.171428571,17,28,-110,"crit",60,28,"mid",37.5,"N",35,25,25,35,10,30,37.59999847,44.20000076,41.20285688,0,0,0,0,0,0,2017-02-18,"Brattstrom 1968","doi: 10.1016/0010-406X(68)90961-4",NA,NA,NA,38.700000003,15.700000003,9.9,0.0842028189639392,0.109829763866008,0.141680395398133,0.14607358594179,0.219659527732015,0.0574775764341937,0.0362438220757825,6.90409404632074,6.22489863489891,0.0386440534320822,0.0545525146305825
44,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Bufonidae","Incilius","marmoreus","Incilius marmoreus",30,23,7,10.2,"wild",40.2,0.092307692,17,17,-73,"crit",60,17,"low",12.5,"N",28.4,15.7,15.7,28.4,12.7,22.05,31.29999924,37.59999847,40.31999993,2.720001455,97.49286965,58.8383868,8.999341784,5.431235687,8,2017-02-18,"Brattstrom 1968","doi: 10.1016/0010-406X(68)90961-4",NA,NA,NA,39.553846156,16.553846156,10.2,0.0842028189639392,0.109829763866008,0.144806319443529,0.14717188358045,0.219659527732015,0.06060350047959,0.0373421197144426,7.69422308508217,6.53001802666804,0.0412470801824457,0.0558963125905654
45,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Bufonidae","Incilius","mazatlanensis","Incilius mazatlanensis",30,23,7,9.9,"wild",39.9,0.242857143,17,22,-105,"crit",60,22,"low",12.5,"N",32,19,19,32,13,25,29.29999924,36,39.72999981,3.729999815,123.0262471,73.95428372,29.87780288,17.96032606,20,2017-02-18,"Brattstrom 1968","doi: 10.1016/0010-406X(68)90961-4",NA,NA,NA,38.199999999,15.199999999,9.9,0.0842028189639392,0.109829763866008,0.139849899319055,0.14607358594179,0.219659527732015,0.0556470803551162,0.0362438220757825,6.47255616175621,6.22489863489891,0.0371378504349315,0.0545525146305825
46,"adult","fish","freshwater","Chordata","Actinopterygii","Centrarchidae","Lepomis","macrochirus","Lepomis macrochirus",35,25,10,5.4,"wild",40.4,0.18,14,33,-81,"crit",60,33,"mid",37.5,"N",50,25,25,50,25,37.5,33.1,33.1,41.058,7.958,281.9688321,167.3711299,50.75438977,30.12680338,15,2017-04-11,"Holland et al 1974","http://www.jstor.org/stable/30155628",NA,NA,NA,38.6,13.6,5.4,0.0915248032216731,0.128134724510342,0.141314296174263,0.147904082006224,0.219659527732015,0.0497894929525902,0.0197693574958814,6.42372804169998,4.37023848303877,0.0262702554247083,0.0399770054029464
47,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Myobatrachidae","Limnodynastes","dorsalis","Limnodynastes dorsalis",30,10,20,5,"wild",35,0.09,12,-39,151,"crit",60,39,"mid",37.5,"S",-25.4,-42.1,25.4,42.1,16.7,33.75,22.10000038,26,34.28900003,8.289000034,443.9663721,261.5219584,39.95697349,23.53697625,8,2017-04-09,"Brattstrom 1970","doi: 10.1016/0010-406x(70) 90915-1",NA,NA,NA,33.2,23.2,5,0.0366099212886692,0.109829763866008,0.121544938678382,0.128134724510342,0.219659527732015,0.0849350173897126,0.0183049606443346,4.45113468018733,2.36847565251044,0.0290874113148323,0.0652203890903136
48,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Myobatrachidae","Limnodynastes","dorsalis","Limnodynastes dorsalis",25,5,20,11.5,"wild",36.5,0.22,12,-31,146,"crit",60,31,"mid",37.5,"S",-25.4,-42.1,25.4,42.1,16.7,33.75,33.20000076,39.70000076,38.30400017,0,0,0,0,0,0,2017-04-09,"Brattstrom 1970","doi: 10.1016/0010-406x(70) 90915-1",NA,NA,NA,32.1,27.1,11.5,0.0183049606443346,0.0915248032216731,0.117517847336628,0.133626212703643,0.219659527732015,0.0992128866922936,0.0421014094819696,4.10941353619113,4.76819472841869,0.0385126878566733,0.104209247769662
49,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Myobatrachidae","Limnodynastes","peronii","Limnodynastes peronii",30,10,20,4.1,"wild",34.1,0.175,12,-18,146,"crit",60,18,"low",12.5,"S",-17.4,-37.1,17.4,37.1,19.7,27.25,31.10000038,37.40000153,34.29250007,0,0,0,0,0,0,2017-04-09,"Brattstrom 1970","doi: 10.1016/0010-406x(70) 90915-1",NA,NA,NA,30.6,20.6,4.1,0.0366099212886692,0.109829763866008,0.112026359143328,0.124839831594362,0.219659527732015,0.0754164378546586,0.0150100677283544,3.30230651483833,1.8478435082524,0.0235454629551784,0.0579460787129741
50,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Myobatrachidae","Limnodynastes","tasmaniensis","Limnodynastes tasmaniensis",25,5,20,8.4,"wild",33.4,0.18,12,-31,146,"crit",60,31,"mid",37.5,"NS",47,43,43,47,90,2,33.20000076,39.70000076,34.87600014,0,0,0,0,0,0,2017-04-09,"Brattstrom 1970","doi: 10.1016/0010-406x(70) 90915-1",NA,NA,NA,29.8,24.8,8.4,0.0183049606443346,0.0915248032216731,0.109097565440234,0.122277137104155,0.219659527732015,0.0907926047958997,0.0307523338824821,3.18816399831274,2.89251290029289,0.032798746666651,0.0876064970616456
51,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Hylidae","Litoria","alpina","Litoria alpina",25,5,20,7.2,"wild",32.2,0.16,12,-38,151,"crit",60,38,"mid",37.5,"S",-30.2,-37.8,30.2,37.8,7.6,34,21.79999924,25.60000038,31.68799988,6.087999496,320.3844084,189.2766078,51.26150535,30.28425725,14,2017-04-09,"Brattstrom 1970","doi: 10.1016/0010-406x(70) 90915-1",NA,NA,NA,29,24,7.2,0.0183049606443346,0.0915248032216731,0.106168771737141,0.117883946549515,0.219659527732015,0.0878638110928062,0.0263591433278419,2.91542191978044,2.31231991052235,0.0309151689653309,0.0803813556289902
52,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Hylidae","Litoria","aurea","Litoria aurea",30,10,20,6.2,"wild",36.2,0.085,12,-39,145,"crit",60,39,"mid",37.5,"S",-20.1,-42.2,20.1,42.2,22.1,31.15,24.20000076,28,35.70700006,7.707000065,529.6505932,309.0185595,45.02030043,26.26657756,8,2017-04-09,"Brattstrom 1970","doi: 10.1016/0010-406x(70) 90915-1",NA,NA,NA,34.5,24.5,6.2,0.0366099212886692,0.109829763866008,0.126304228445909,0.132527915064983,0.219659527732015,0.0896943071572396,0.0226981511989749,5.15128718568501,3.14186863572104,0.0320859428219823,0.0738593463497377
53,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Hylidae","Litoria","caerulea","Litoria caerulea",30,10,20,9.2,"wild",39.2,0.19,12,-21,151,"crit",60,21,"low",12.5,"S",-5.3,-33.4,5.3,33.4,28.1,19.35,30.20000076,35.79999924,39.23800014,3.438000908,208.501058,124.0062488,39.61520102,23.56118728,16,2017-04-09,"Brattstrom 1970","doi: 10.1016/0010-406x(70) 90915-1",NA,NA,NA,35.4,25.4,9.2,0.0366099212886692,0.109829763866008,0.129599121361889,0.143510891451583,0.219659527732015,0.0929892000732199,0.0336811275855757,5.69374193272153,5.54845409651331,0.0342472874255465,0.0921361321666436
54,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Hylidae","Litoria","chloris","Litoria chloris",30,10,20,8.3,"wild",38.3,0.065,12,-18,148,"crit",60,18,"low",12.5,"S",-17.3,-33.4,17.3,33.4,16.1,25.35,32.09999847,37.79999924,38.4364999,0.636500664,38.73479771,22.93952078,2.517761851,1.49106885,6,2017-04-09,"Brattstrom 1970","doi: 10.1016/0010-406x(70) 90915-1",NA,NA,NA,37,27,8.3,0.0366099212886692,0.109829763866008,0.135456708768076,0.140215998535603,0.219659527732015,0.0988467874794069,0.0303862346695955,6.79098098694617,4.74719568093342,0.0382553635316576,0.0870254707058589
55,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Hylidae","Litoria","ewingi","Litoria ewingi",25,5,20,7.6,"wild",32.6,0.09,12,-38,151,"crit",60,38,"mid",37.5,"S",-15.5,-42.1,15.5,42.1,26.6,28.8,21.79999924,25.60000038,32.31199993,6.71199955,353.2227633,208.6768416,31.7900487,18.78091574,8,2017-04-09,"Brattstrom 1970","doi: 10.1016/0010-406x(70) 90915-1",NA,NA,NA,30.8,25.8,7.6,0.0183049606443346,0.0915248032216731,0.112758557569101,0.119348343401062,0.219659527732015,0.0944535969247666,0.0278235401793886,3.56214884033406,2.49783303814326,0.0352297287095924,0.0828544336477319
56,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Hylidae","Litoria","glauerti","Litoria fallax",30,10,20,9.6,"wild",39.6,0.03,12,-20,145,"crit",60,20,"low",12.5,"S",-13.4,-34,13.4,34,20.6,23.7,32.79999924,41.09999847,39.68399998,0,0,0,0,0,0,2017-04-09,"Brattstrom 1970","doi: 10.1016/0010-406x(70) 90915-1",NA,NA,NA,39,29,9.6,0.0366099212886692,0.109829763866008,0.14277869302581,0.14497528830313,0.219659527732015,0.106168771737141,0.0351455244371225,8.4419240879962,5.92903239790069,0.0435468177553234,0.0943288541752822
57,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Hylidae","Litoria","glauerti","Litoria glauerti",25,5,20,12.5,"wild",37.5,0.145,12,-34,148,"crit",60,34,"mid",37.5,"S",-13.4,-34,13.4,34,20.6,23.7,30.89999962,38.59999847,38.35549994,0,0,0,0,0,0,2017-04-09,"Brattstrom 1970","doi: 10.1016/0010-406x(70) 90915-1",NA,NA,NA,34.6,29.6,12.5,0.0183049606443346,0.0915248032216731,0.126670327658796,0.13728720483251,0.219659527732015,0.108365367014461,0.0457624016108365,5.39105792423493,5.51215368111927,0.045191514729947,0.109120044720839
58,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Hylidae","Litoria","gracilenta","Litoria gracilenta",30,10,20,8.3,"wild",38.3,0.085,12,-18,148,"crit",60,18,"low",12.5,"S",-6.5,-27.5,6.5,27.5,21,17,32.09999847,37.79999924,38.47849987,0.678500633,41.2907421,24.45320209,3.509713078,2.078522178,8,2017-04-09,"Brattstrom 1970","doi: 10.1016/0010-406x(70) 90915-1",NA,NA,NA,36.6,26.6,8.3,0.0366099212886692,0.109829763866008,0.133992311916529,0.140215998535603,0.219659527732015,0.0973823906278602,0.0303862346695955,6.49955213805411,4.74719568093342,0.0372339632665621,0.0870254707058589
59,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Hylidae","Litoria","lesueuri","Litoria lesueuri",25,10,15,9.5,"wild",34.5,0.2,12,-38,151,"crit",60,38,"mid",37.5,"S",-15.3,-36.7,15.3,36.7,21.4,26,21.79999924,25.60000038,33.85999985,8.259999466,434.6871323,256.8043379,86.93742646,51.36086757,17,2017-04-09,"Brattstrom 1970","doi: 10.1016/0010-406x(70) 90915-1",NA,NA,NA,31.5,21.5,9.5,0.0366099212886692,0.0915248032216731,0.115321252059308,0.126304228445909,0.219659527732015,0.0787113307706389,0.0347794252242358,3.66579971443162,3.49093635886455,0.0358751563231736,0.0771642160419001
60,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Hylidae","Litoria","lesueuri","Litoria lesueuri",25,10,15,9.5,"wild",34.5,0.2,12,-17,151,"crit",60,17,"low",12.5,"S",-15.3,-36.7,15.3,36.7,21.4,26,30.60000038,36.5,35.62000008,0,0,0,0,0,0,2017-04-09,"Brattstrom 1970","doi: 10.1016/0010-406x(70) 90915-1",NA,NA,NA,31.5,21.5,9.5,0.0366099212886692,0.0915248032216731,0.115321252059308,0.126304228445909,0.219659527732015,0.0787113307706389,0.0347794252242358,3.66579971443162,3.49093635886455,0.0358751563231736,0.0771642160419001
61,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Hylidae","Litoria","peronii","Litoria peronii",30,10,20,6.2,"wild",36.2,0.16,12,-31,148,"crit",60,31,"mid",37.5,"S",-15.5,-37.8,15.5,37.8,22.3,26.65,33.70000076,40.40000153,36.79200012,0,0,0,0,0,0,2017-02-13,"Brattstrom 1970","doi: 10.1016/0010-406x(70) 90915-1",NA,NA,NA,33,23,6.2,0.0366099212886692,0.109829763866008,0.120812740252608,0.132527915064983,0.219659527732015,0.0842028189639392,0.0226981511989749,4.35147288452467,3.14186863572104,0.0286393317900538,0.0738593463497377
62,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Hylidae","Litoria","peronii","Litoria peronii",25,10,15,11.30000001,"wild",36.30000001,0.246666667,12,-34,146,"crit",60,34,"mid",37.5,"S",-15.5,-37.8,15.5,37.8,22.3,26.65,31.39999962,38.59999847,37.87866658,0,0,0,0,0,0,2017-02-13,"Brattstrom 1970","doi: 10.1016/0010-406x(70) 90915-1",NA,NA,NA,32.600000005,22.600000005,11.30000001,0.0366099212886692,0.0915248032216731,0.119348343419367,0.132894014314479,0.219659527732015,0.0827384221306974,0.0413692110928061,4.15818386733057,4.62834967586796,0.038791102356436,0.0862009751394737
63,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Hylidae","Litoria","phyllochroa","Litoria phyllochroa",20,5,15,11.4,"wild",31.4,0.113333333,12,-38,146,"crit",60,38,"mid",37.5,"S",-16.4,-36.5,16.4,36.5,20.1,26.45,25,29.29999924,31.96666667,2.666667428,163.0249222,95.24236208,18.47615779,10.79413434,10,2017-04-09,"Brattstrom 1970","doi: 10.1016/0010-406x(70) 90915-1",NA,NA,NA,29.700000005,24.700000005,11.4,0.0183049606443346,0.0732198425773385,0.108731466245653,0.114955152846421,0.219659527732015,0.090426505601318,0.0417353102690829,3.15283384817404,2.81188983612618,0.0445996355140686,0.0866858838726013
64,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Hylidae","Litoria","rothii","Litoria rothii",30,10,20,8.9,"wild",38.9,0.135,12,-21,148,"crit",60,21,"low",12.5,"S",-12,-17.5,12,17.5,5.5,14.75,31.60000038,38.90000153,39.11600005,0.215998526,10.32214383,6.326813624,1.393489418,0.854119839,12,2017-04-09,"Brattstrom 1970","doi: 10.1016/0010-406x(70) 90915-1",NA,NA,NA,36.2,26.2,8.9,0.0366099212886692,0.109829763866008,0.132527915064983,0.142412593812923,0.219659527732015,0.0959179937763134,0.0325828299469156,6.21984728280816,5.27310194736549,0.0362253517439308,0.0904611673764038
65,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Hylidae","Litoria","rubella","Litoria rubella",30,10,20,9.5,"wild",39.5,0.18,12,-21,148,"crit",60,21,"low",12.5,"S",-8.4,-33.9,8.4,33.9,25.5,21.15,31.60000038,38.90000153,39.78800007,0.887998543,42.43570016,26.01036861,7.63842603,4.681866349,15,2017-04-09,"Brattstrom 1970","doi: 10.1016/0010-406x(70) 90915-1",NA,NA,NA,35.9,25.9,9.5,0.0366099212886692,0.109829763866008,0.131429617426323,0.144609189090243,0.219659527732015,0.0948196961376533,0.0347794252242358,6.0174780653875,5.83241782661884,0.0354774061126232,0.0937848429324105
66,"adult","aquatic invertebrates","marine","Arthropoda","Malacostraca","Palaemonidae","Macrobrachium","acanthurus","Macrobrachium acanthurus",32,23,9,7.8,"wild",39.8,0.48,30,18,-92,"crit",60,18,"low",12.5,"N",33.2,-2.2,0,33.2,33.2,16.6,29.273,32.587,38.49104,5.90404,209.4716248,126.3502957,100.5463799,60.64814192,32,2017-02-10,"Diaz et al 2002","doi: 10.1016/S0306-4565(02)00011-6",NA,NA,NA,35.48,12.48,7.8,0.0842028189639392,0.117151748123742,0.129892000732198,0.145707486728904,0.219659527732015,0.0456891817682592,0.028555738605162,4.47635626992794,5.32050923073803,0.0252932675878788,0.0502432734011024
67,"juvenile","aquatic invertebrates","freshwater","Arthropoda","Malacostraca","Palaemonidae","Macrobrachium","rosenbergii","Macrobrachium rosenbergii",32,23,9,10,"lab",42,0.4,28,17,-100,"crit",60,17,"low",12.5,"N",23.8,-12.7,0,23.8,23.8,11.9,33,33,42.4,9.4,336.9237075,203.3384338,134.769483,81.33537354,29,2017-04-11,"Herrera et al 1998","doi: 10.1016/S0306-4565(98)00029-1",NA,NA,NA,38.4,15.4,10,0.0842028189639392,0.117151748123742,0.14058209774849,0.153761669412411,0.219659527732015,0.0563792787845506,0.0366099212886692,6.64251809996396,7.76715290731775,0.0331317519055487,0.0608786794242269
68,"adult","aquatic invertebrates","freshwater","Arthropoda","Crustacea","Palaemonidae","Macrobrachium","tenellum","Macrobrachium tenellum",32,22,10,11,"wild",43,0.6,21,27,-112,"crit",60,27,"mid",37.5,"N",27.8,4,4,27.8,23.8,15.9,37.4,37.4,46.24,8.84,294.7796686,174.5913601,176.8678011,104.754816,37,2017-04-05,"Rodriguez et al, 1996",NA,NA,"j Therm Biol 21(2)139-143",NA,37,15,11,0.0805418268350723,0.117151748123742,0.135456708768076,0.157422661541278,0.219659527732015,0.0549148819330039,0.0402709134175362,5.69083424161306,9.07557039863302,0.0298978799700782,0.0685877315129422
69,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","proteidae","Necturus","maculosus","Necturus maculosus",25,15,10,10.7,"wild",35.7,0.18,14,45.6,-89,"crit",60,45.6,"mid",37.5,"N",49,32,32,49,17,41,25.20000076,29.89999962,35.73600014,5.836000519,251.2861692,153.5769876,45.23151046,27.64385777,15,2017-04-11,"Hutchison and rowlan 1975","doi: http://dx.doi.org/10.1603/EN13344",NA,NA,NA,33.9,18.9,10.7,0.0549148819330038,0.0915248032216731,0.124107633168589,0.130697419000549,0.219659527732015,0.0691927512355849,0.0391726157788761,4.51253617623181,4.2256355433844,0.0407512462381465,0.0671962313517277
70,"juvenile","fish","freshwater","Chordata","Actinopterygii","Cyprinidae","Neolissochilus","hexagonolepis","Neolissochilus hexagonolepis",30,24,6,6,"wild",36,0.833333333,45,26,92,"crit",60,26,"mid",37.5,"N",29,5,5,29,24,17,31.4,31.4,37.16666667,5.766666666,259.1362223,162.4179167,215.9468518,135.3482639,45,2017-04-14,"Majhi et al 2013",NA,NA,"CURRENT SCIENCE, VOL. 105, NO. 3, 10 AUGUST 2013",NA,31.000000002,7.000000002,6,0.0878638110928062,0.109829763866008,0.113490756002197,0.131795716639209,0.219659527732015,0.0256269449093905,0.0219659527732016,2.00556705281053,3.00626456523339,0.0160407674711135,0.0337485746362197
71,"adult","terrestrial arthropods","terrestrial","Arthropoda","Malacostraca","Taltridae","Orchestia","gammarellus","Orchestia gammarellus",15,10,5,20.21,"wild",35.21,0.3064,10,58,0,"leth",60,58,"high",60,"N",67.7,35,35,67.7,32.7,51.35,16.29999924,19,35.60831977,16.60831977,972.2808672,614.8882652,297.9068577,188.4017644,23,2017-02-13,"Gaston and Spicer 1998","doi: 10.1016/S0022-0981(00)00299-9",NA,NA,NA,33.678,23.678,20.21,0.0366099212886692,0.0549148819330038,0.12329489291598,0.128903532857404,0.219659527732015,0.086684971627311,0.0739886509244005,4.69778155816295,5.27103587081192,0.0704249086561775,0.0904482973260645
72,"adult","terrestrial arthropods","terrestrial","Arthropoda","Malacostraca","Taltridae","Orchestia","gammarellus","Orchestia gammarellus",15,10,5,22.661,"wild",37.661,0.5032,10,51,0,"leth",60,51,"high",60,"N",67.7,35,35,67.7,32.7,51.35,20.79999924,24.39999962,40.57955962,16.17956,799.3258812,498.7455994,402.2207834,250.9687856,33,2017-02-13,"Gaston and Spicer 1998","doi: 10.1016/S0022-0981(00)00299-9",NA,NA,NA,35.145,25.145,22.661,0.0366099212886692,0.0549148819330038,0.128665568369028,0.137876624565257,0.219659527732015,0.0920556470803588,0.0829617426322534,5.53492506575065,6.99560400034802,0.0755166598562478,0.0998402061038816
73,"adult","aquatic invertebrates","freshwater","Arthropoda","Malacostraca","Taltridae","Orchestia","gammarellus","Orchestia gammarellus",17,11,6,20.9,"wild",37.9,0.333333333,7,-64,-22,"crit",60,64,"high",60,"N",67.7,35,35,67.7,32.7,51.35,19.59166667,20.3,38.76388889,18.46388889,1017.784562,553.6569977,339.2615203,184.5523324,25,2017-02-13,"Morritt & Ing_lfsson 2000","doi: 10.1016/S0022-0981(00)00299-9",NA,NA,NA,35.900000002,24.900000002,20.9,0.0402709134175362,0.0622368661907377,0.131429617433645,0.138751601684056,0.219659527732015,0.0911587040161084,0.0765147354933187,5.96848400111427,7.01560156789006,0.0714746371201531,0.0965080172553328
74,"adult","aquatic invertebrates","freshwater","Arthropoda","Malacostraca","Palaemonidae","Palaemonetes","kadiakensis","Palaemonetes kadiakensis",32,24,8,8.1,"wild",40.1,0.425,14,42,-81,"crit",60,42,"mid",37.5,"N",42,21.3,21.3,42,20.7,31.65,26.9,26.9,38.7825,11.8825,475.5566481,293.0043424,202.1115754,124.5268455,30,2017-04-14,"Nelson and Hooper 1982","doi: 10.1016/0306-4565(82)90009-2",NA,NA,NA,36.7,12.7,8.1,0.0878638110928062,0.117151748123742,0.134358411129416,0.146805784367564,0.219659527732015,0.0464946000366099,0.0296540362438221,5.11713749448355,5.62251252204232,0.0277966066772742,0.0489723366680174
